,이미지,전세/월세,보증금,월세,m2,층수,원룸/오피스텔,관리비,주소,구,동,위도,경도
3424,https://ic.zigbang.com/ic/items/31717798/1.jpg,월세,1000,70,49.59,반지하,빌라,5,https://www.zigbang.com/home/oneroom/items/31717798,서대문구,창천동,37.56034498129593,126.93010746906405
3425,https://ic.zigbang.com/ic/items/31078612/1.jpg,전세,40000,0,79.34,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31078612,서대문구,창천동,37.56044229156434,126.92858067494339
3426,https://ic.zigbang.com/ic/items/31099877/1.jpg,전세,41000,0,34.0,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31099877,서대문구,창천동,37.560452891360605,126.92794088034975
3427,https://ic.zigbang.com/ic/items/31398616/1.jpg,전세,43000,0,39.75,5,빌라,5,https://www.zigbang.com/home/oneroom/items/31398616,서대문구,창천동,37.56044633667163,126.92794766738889
3428,https://ic.zigbang.com/ic/items/31450425/1.jpg,전세,40000,0,49.59,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31450425,서대문구,창천동,37.56041542472429,126.92855806223069
3429,https://ic.zigbang.com/ic/items/31495424/1.jpg,전세,40000,0,39.76,5,빌라,0,https://www.zigbang.com/home/oneroom/items/31495424,서대문구,창천동,37.5599525778079,126.92796989526565
3430,https://ic.zigbang.com/ic/items/31502708/1.jpg,전세,40000,0,39.76,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31502708,서대문구,창천동,37.56041933788808,126.9279473612608
3431,https://ic.zigbang.com/ic/items/31517573/1.jpg,전세,40000,0,39.75,5,빌라,0,https://www.zigbang.com/home/oneroom/items/31517573,서대문구,창천동,37.56042738732713,126.92797938368135
3432,https://ic.zigbang.com/ic/items/31668285/1.jpg,전세,40000,0,49.59,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31668285,서대문구,창천동,37.559951513087434,126.92794598456318
3433,https://ic.zigbang.com/ic/items/31699231/1.jpg,전세,43000,0,39.7,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31699231,서대문구,창천동,37.56042874258521,126.9286029052186
3434,https://ic.zigbang.com/ic/items/31708535/1.jpg,전세,40000,0,45.0,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31708535,서대문구,창천동,37.55992334164825,126.92794029643149
3435,https://ic.zigbang.com/ic/items/31729249/1.jpg,전세,40000,0,39.76,3,빌라,4.5,https://www.zigbang.com/home/oneroom/items/31729249,서대문구,창천동,37.56043218248083,126.92858497287422
3436,https://ic.zigbang.com/ic/items/31686103/1.jpg,월세,3000,150,80.0,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31686103,서대문구,창천동,37.560483908248976,126.9291040331244
3437,https://ic.zigbang.com/ic/items/31628818/1.jpg,월세,1000,70,49.59,반지하,빌라,5,https://www.zigbang.com/home/oneroom/items/31628818,서대문구,창천동,37.56011485748435,126.92890347558748
3438,https://ic.zigbang.com/ic/items/31492545/1.jpg,전세,27000,0,28.0,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31492545,서대문구,창천동,37.560695544613324,126.92933276135248
3439,https://ic.zigbang.com/ic/items/31688740/1.jpg,월세,500,75,43.31,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31688740,서대문구,창천동,37.560733751618905,126.93029835159206
3440,https://ic.zigbang.com/ic/items/31706328/1.jpg,월세,3000,70,82.64,1,빌라,8,https://www.zigbang.com/home/oneroom/items/31706328,서대문구,연희동,37.575250597808,126.9396046783153
3441,https://ic.zigbang.com/ic/items/31377380/1.jpg,전세,19000,0,65.0,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31377380,서대문구,연희동,37.57577800089421,126.93124492634495
3442,https://ic.zigbang.com/ic/items/31741590/1.jpg,전세,17000,0,49.59,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31741590,서대문구,연희동,37.5753153519546,126.93150135029244
3443,https://ic.zigbang.com/ic/items/31384299/1.jpg,전세,30000,0,94.0,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31384299,서대문구,연희동,37.5770156016975,126.93316290026061
3444,https://ic.zigbang.com/ic/items/31596457/1.jpg,전세,18000,0,49.59,5,빌라,10,https://www.zigbang.com/home/oneroom/items/31596457,서대문구,연희동,37.57677248795985,126.93431119895133
3445,https://ic.zigbang.com/ic/items/31603775/1.jpg,월세,12000,30,49.59,5,빌라,6,https://www.zigbang.com/home/oneroom/items/31603775,서대문구,연희동,37.57677894707802,126.93365457235376
3446,https://ic.zigbang.com/ic/items/31447774/1.jpg,전세,50000,0,89.0,6,빌라,7,https://www.zigbang.com/home/oneroom/items/31447774,서대문구,연희동,37.57726180095373,126.93292550282398
3447,https://ic.zigbang.com/ic/items/30932509/1.jpg,전세,33000,0,66.12,3,빌라,4,https://www.zigbang.com/home/oneroom/items/30932509,서대문구,연희동,37.577397888147665,126.93337050376472
3448,https://ic.zigbang.com/ic/items/31522817/1.jpg,전세,33000,0,61.38,3,빌라,4,https://www.zigbang.com/home/oneroom/items/31522817,서대문구,연희동,37.57790311767933,126.93400891338382
3449,https://ic.zigbang.com/ic/items/31588498/1.jpg,전세,33000,0,61.38,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31588498,서대문구,연희동,37.577893951512685,126.93398718508602
3450,https://ic.zigbang.com/ic/items/31620910/1.jpg,전세,33000,0,61.38,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31620910,서대문구,연희동,37.57789903318446,126.93400408711514
3451,https://ic.zigbang.com/ic/items/31676437/1.jpg,전세,33000,0,62.0,3,빌라,1,https://www.zigbang.com/home/oneroom/items/31676437,서대문구,연희동,37.577414232401594,126.9340252431751
3452,https://ic.zigbang.com/ic/items/30585665/1.jpg,전세,32500,0,69.42,2,빌라,5,https://www.zigbang.com/home/oneroom/items/30585665,서대문구,연희동,37.5776156911942,126.9338137144125
3453,https://ic.zigbang.com/ic/items/31553735/1.jpg,전세,31000,0,36.0,4,빌라,4,https://www.zigbang.com/home/oneroom/items/31553735,서대문구,연희동,37.58377921370894,126.93869721336038
3454,https://ic.zigbang.com/ic/items/31640761/1.jpg,전세,31000,0,40.0,4,빌라,0,https://www.zigbang.com/home/oneroom/items/31640761,서대문구,연희동,37.58326012445826,126.93870171555317
3455,https://ic.zigbang.com/ic/items/31735378/1.jpg,전세,15000,0,46.28,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31735378,서대문구,홍은동,37.57815018391006,126.92644341787897
3456,https://ic.zigbang.com/ic/items/31634794/1.jpg,전세,24000,0,66.12,4,빌라,0,https://www.zigbang.com/home/oneroom/items/31634794,서대문구,홍은동,37.578475001006275,126.92563848596328
3457,https://ic.zigbang.com/ic/items/31717929/1.jpg,월세,5000,60,82.64,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31717929,서대문구,홍은동,37.579478244438384,126.92568277534323
3458,https://ic.zigbang.com/ic/items/31494646/1.jpg,전세,17000,0,40.34,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31494646,서대문구,홍은동,37.57990440691676,126.92590245558748
3459,https://ic.zigbang.com/ic/items/31445271/1.jpg,월세,1000,80,40.12,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31445271,서대문구,홍은동,37.57993967426926,126.92798855184535
3460,https://ic.zigbang.com/ic/items/31522594/1.jpg,월세,1000,80,45.26,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31522594,서대문구,홍은동,37.57945654697943,126.92800734392382
3461,https://ic.zigbang.com/ic/items/31603851/1.jpg,월세,1000,80,45.26,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31603851,서대문구,홍은동,37.57995137026035,126.92800367968748
3462,https://ic.zigbang.com/ic/items/31735393/1.jpg,월세,1000,80,33.06,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31735393,서대문구,홍은동,37.57995989054667,126.92737582246264
3463,https://ic.zigbang.com/ic/items/31450079/1.jpg,전세,35000,0,66.12,3,빌라,10,https://www.zigbang.com/home/oneroom/items/31450079,서대문구,홍은동,37.58136143850308,126.9332982146712
3464,https://ic.zigbang.com/ic/items/31540374/1.jpg,월세,10000,130,56.2,3,빌라,10,https://www.zigbang.com/home/oneroom/items/31540374,서대문구,홍은동,37.58186373296431,126.93267432914105
3465,https://ic.zigbang.com/ic/items/31706484/1.jpg,전세,33000,0,68.0,3,빌라,10,https://www.zigbang.com/home/oneroom/items/31706484,서대문구,홍은동,37.581389189865426,126.93330012785138
3466,https://ic.zigbang.com/ic/items/31383628/1.jpg,월세,10000,50,49.59,1,빌라,1,https://www.zigbang.com/home/oneroom/items/31383628,서대문구,홍은동,37.58145006867333,126.9250129497776
3467,https://ic.zigbang.com/ic/items/31559397/1.jpg,전세,29000,0,35.0,14,빌라,5,https://www.zigbang.com/home/oneroom/items/31559397,서대문구,홍은동,37.58212280043383,126.92604779173297
3468,https://ic.zigbang.com/ic/items/31706059/1.jpg,월세,3000,100,132.0,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31706059,서대문구,홍은동,37.58270781508181,126.93448508776811
3469,https://ic.zigbang.com/ic/items/31448997/1.jpg,월세,2000,60,26.09,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31448997,서대문구,홍은동,37.58223777147255,126.9264833741634
3470,https://ic.zigbang.com/ic/items/31628330/1.jpg,월세,1000,65,38.0,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31628330,서대문구,홍은동,37.58275212343961,126.92649413477007
3471,https://ic.zigbang.com/ic/items/31585365/1.jpg,전세,19000,0,100.0,1,빌라,2,https://www.zigbang.com/home/oneroom/items/31585365,서대문구,홍은동,37.58357319557289,126.92505887973883
3472,https://ic.zigbang.com/ic/items/31723148/1.jpg,전세,24000,0,56.0,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31723148,서대문구,홍은동,37.584058136912226,126.93484752987662
3473,https://ic.zigbang.com/ic/items/31520220/1.jpg,전세,34500,0,40.04,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31520220,서대문구,홍은동,37.58488972496806,126.93457949580696
3474,https://ic.zigbang.com/ic/items/31556710/1.jpg,전세,33900,0,49.59,5,빌라,4,https://www.zigbang.com/home/oneroom/items/31556710,서대문구,홍은동,37.58437629460306,126.93517728634433
3475,https://ic.zigbang.com/ic/items/31223123/1.jpg,전세,24000,0,38.43,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31223123,서대문구,홍은동,37.58530768712109,126.92681915608905
3476,https://ic.zigbang.com/ic/items/31353110/1.jpg,전세,24000,0,42.9,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31353110,서대문구,홍은동,37.58528296077037,126.92679846833693
3477,https://ic.zigbang.com/ic/items/31381561/1.jpg,전세,24000,0,39.67,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31381561,서대문구,홍은동,37.5852750588118,126.92617877120036
3478,https://ic.zigbang.com/ic/items/31524694/1.jpg,전세,30500,0,58.4,4,빌라,3,https://www.zigbang.com/home/oneroom/items/31524694,서대문구,홍은동,37.58480960209454,126.92618458284676
3479,https://ic.zigbang.com/ic/items/31585740/1.jpg,전세,24000,0,38.33,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31585740,서대문구,홍은동,37.58527634399877,126.92682413276877
3480,https://ic.zigbang.com/ic/items/31606787/1.jpg,전세,27800,0,38.39,2,빌라,4,https://www.zigbang.com/home/oneroom/items/31606787,서대문구,홍은동,37.584816896054676,126.92678019148175
3481,https://ic.zigbang.com/ic/items/31647498/1.jpg,전세,29800,0,192.96,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31647498,서대문구,홍은동,37.585308862303386,126.92617367768685
3482,https://ic.zigbang.com/ic/items/31743283/1.jpg,전세,29800,0,56.2,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31743283,서대문구,홍은동,37.58478507966735,126.92616273383692
3483,https://ic.zigbang.com/ic/items/31743313/1.jpg,전세,5000,0,46.28,반지하,빌라,3,https://www.zigbang.com/home/oneroom/items/31743313,서대문구,홍은동,37.585406942576675,126.92670373924275
3484,https://ic.zigbang.com/ic/items/31738647/1.jpg,전세,28000,0,72.73,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31738647,서대문구,홍은동,37.587639987131325,126.9325138223302
3485,https://ic.zigbang.com/ic/items/31411055/1.jpg,전세,31500,0,53.88,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31411055,서대문구,홍은동,37.594604952841166,126.93334574108856
3486,https://ic.zigbang.com/ic/items/31487419/1.jpg,전세,31500,0,94.0,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31487419,서대문구,홍은동,37.59413349631321,126.93399745865098
3487,https://ic.zigbang.com/ic/items/31523281/1.jpg,전세,31500,0,53.88,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31523281,서대문구,홍은동,37.59413010519118,126.93395978407924
3488,https://ic.zigbang.com/ic/items/31658519/1.jpg,전세,31500,0,90.0,3,빌라,4,https://www.zigbang.com/home/oneroom/items/31658519,서대문구,홍은동,37.59462115279291,126.93333163880787
3489,https://ic.zigbang.com/ic/items/31732756/1.jpg,전세,31500,0,59.5,3,빌라,4,https://www.zigbang.com/home/oneroom/items/31732756,서대문구,홍은동,37.59413954588581,126.93400043463392
3490,https://ic.zigbang.com/ic/items/31624885/1.jpg,전세,25000,0,82.0,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31624885,서대문구,홍은동,37.59476635026687,126.93396736809898
3491,https://ic.zigbang.com/ic/items/31589651/1.jpg,전세,35000,0,66.12,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31589651,서대문구,홍은동,37.595908215951425,126.9391976636362
3492,https://ic.zigbang.com/ic/items/31638361/1.jpg,전세,30000,0,61.76,4,빌라,10,https://www.zigbang.com/home/oneroom/items/31638361,서대문구,홍은동,37.596383972835206,126.93857351367198
3493,https://ic.zigbang.com/ic/items/31677878/1.jpg,전세,30000,0,61.76,4,빌라,3,https://www.zigbang.com/home/oneroom/items/31677878,서대문구,홍은동,37.596365072039454,126.93856138886025
3494,https://ic.zigbang.com/ic/items/31704516/1.jpg,전세,25000,0,35.92,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31704516,서대문구,홍은동,37.60269847647504,126.9476498536338
3495,https://ic.zigbang.com/ic/items/31704919/1.jpg,전세,25000,0,35.92,3,빌라,3.5,https://www.zigbang.com/home/oneroom/items/31704919,서대문구,홍은동,37.6027075677654,126.94825317673521
3496,https://ic.zigbang.com/ic/items/31473208/1.jpg,전세,25000,0,56.2,1,빌라,3,https://www.zigbang.com/home/oneroom/items/31473208,서대문구,홍은동,37.603059560234264,126.95020215113725
3497,https://ic.zigbang.com/ic/items/31714513/1.jpg,전세,28000,0,59.5,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31714513,서대문구,홍은동,37.6040679545424,126.94973306121217
3498,https://ic.zigbang.com/ic/items/31740459/1.jpg,월세,2000,65,49.59,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31740459,서대문구,북가좌동,37.57598503171489,126.9041430977466
3499,https://ic.zigbang.com/ic/items/31669450/1.jpg,월세,1000,70,51.72,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31669450,서대문구,북가좌동,37.57730136218782,126.9104342025467
3500,https://ic.zigbang.com/ic/items/31677020/1.jpg,전세,12400,0,49.59,반지하,빌라,1,https://www.zigbang.com/home/oneroom/items/31677020,서대문구,북가좌동,37.57785353787865,126.90856986650593
3501,https://ic.zigbang.com/ic/items/31664474/1.jpg,월세,3000,60,52.89,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31664474,서대문구,북가좌동,37.577896283063005,126.90874660373696
3502,https://ic.zigbang.com/ic/items/31691352/1.jpg,전세,16000,0,70.79,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31691352,서대문구,북가좌동,37.57785642133488,126.91149955349344
3503,https://ic.zigbang.com/ic/items/31597120/1.jpg,월세,5000,20,42.98,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31597120,서대문구,북가좌동,37.57867624173858,126.90898632653038
3504,https://ic.zigbang.com/ic/items/31702811/1.jpg,월세,2000,65,40.0,1,빌라,1,https://www.zigbang.com/home/oneroom/items/31702811,서대문구,북가좌동,37.57932652341873,126.91156572472859
3505,https://ic.zigbang.com/ic/items/31449587/1.jpg,전세,21000,0,46.28,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31449587,서대문구,북가좌동,37.579553853103064,126.90902628276876
3506,https://ic.zigbang.com/ic/items/31706187/1.jpg,월세,3000,100,82.64,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31706187,서대문구,북가좌동,37.57996605416016,126.90633711221606
3507,https://ic.zigbang.com/ic/items/31553326/1.jpg,월세,500,40,39.67,4,빌라,1,https://www.zigbang.com/home/oneroom/items/31553326,서대문구,북가좌동,37.5797715515246,126.90820281098237
3508,https://ic.zigbang.com/ic/items/31634792/1.jpg,월세,10000,60,72.73,3,빌라,2,https://www.zigbang.com/home/oneroom/items/31634792,서대문구,북가좌동,37.58031678435405,126.9117574414615
3509,https://ic.zigbang.com/ic/items/31510085/1.jpg,전세,25000,0,62.81,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31510085,서대문구,북가좌동,37.579934442930174,126.90790918614206
3510,https://ic.zigbang.com/ic/items/31455470/1.jpg,전세,25000,0,50.5,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31455470,서대문구,북가좌동,37.58009169963573,126.90802508324364
3511,https://ic.zigbang.com/ic/items/31712408/1.jpg,전세,32000,0,59.5,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31712408,서대문구,북가좌동,37.580377781645126,126.91021281689083
3512,https://ic.zigbang.com/ic/items/31721850/1.jpg,전세,45000,0,63.08,3,빌라,4,https://www.zigbang.com/home/oneroom/items/31721850,서대문구,북가좌동,37.58137048021449,126.91305621911216
3513,https://ic.zigbang.com/ic/items/31739018/1.jpg,전세,38000,0,52.89,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31739018,서대문구,북가좌동,37.58138961870123,126.9130345097273
3514,https://ic.zigbang.com/ic/items/31519800/1.jpg,전세,20000,0,39.68,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31519800,서대문구,북가좌동,37.58149334241388,126.9135924821891
3515,https://ic.zigbang.com/ic/items/31541098/1.jpg,월세,15000,60,85.95,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31541098,서대문구,북가좌동,37.58156265710703,126.90929788711274
3516,https://ic.zigbang.com/ic/items/31483275/1.jpg,전세,26600,0,53.9,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31483275,서대문구,북가좌동,37.5821238948845,126.91159298877011
3517,https://ic.zigbang.com/ic/items/31404256/1.jpg,전세,28000,0,45.21,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31404256,서대문구,북가좌동,37.581690034868124,126.91288906284286
3518,https://ic.zigbang.com/ic/items/31694302/1.jpg,전세,28500,0,46.49,6,빌라,4,https://www.zigbang.com/home/oneroom/items/31694302,서대문구,북가좌동,37.58169290920819,126.9122850921991
3519,https://ic.zigbang.com/ic/items/31628639/1.jpg,전세,28000,0,56.2,4,빌라,2,https://www.zigbang.com/home/oneroom/items/31628639,서대문구,북가좌동,37.582568429796744,126.90990364442791
3520,https://ic.zigbang.com/ic/items/31628111/1.jpg,월세,3000,80,52.89,2,빌라,2,https://www.zigbang.com/home/oneroom/items/31628111,서대문구,북가좌동,37.5823888696435,126.91083739217977
3521,https://ic.zigbang.com/ic/items/31538566/1.jpg,전세,26000,0,54.61,5,빌라,0,https://www.zigbang.com/home/oneroom/items/31538566,서대문구,북가좌동,37.58398232004206,126.91245365528162
3522,https://ic.zigbang.com/ic/items/31724156/1.jpg,전세,43000,0,82.64,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31724156,서대문구,북가좌동,37.58399218563886,126.91246791561143
3523,https://ic.zigbang.com/ic/items/31729716/1.jpg,전세,30000,0,84.0,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31729716,서대문구,남가좌동,37.57458494922198,126.9235110636716
3524,https://ic.zigbang.com/ic/items/31739831/1.jpg,월세,2000,75,66.5,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31739831,서대문구,남가좌동,37.57516733025793,126.92391420121562
3525,https://ic.zigbang.com/ic/items/31682058/1.jpg,전세,25000,0,34.04,2,빌라,4,https://www.zigbang.com/home/oneroom/items/31682058,서대문구,남가좌동,37.57627191789381,126.92291531547393
3526,https://ic.zigbang.com/ic/items/31610676/1.jpg,월세,500,40,33.0,반지하,빌라,1,https://www.zigbang.com/home/oneroom/items/31610676,서대문구,남가좌동,37.57690408350354,126.92443495878334
3527,https://ic.zigbang.com/ic/items/31710636/1.jpg,월세,5000,110,85.39,4,빌라,0,https://www.zigbang.com/home/oneroom/items/31710636,서대문구,남가좌동,37.57750646678338,126.92439940044437
3528,https://ic.zigbang.com/ic/items/31729645/1.jpg,월세,1000,40,39.0,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31729645,서대문구,남가좌동,37.57801326583695,126.92413735268484
3529,https://ic.zigbang.com/ic/items/31610267/1.jpg,월세,9000,30,70.0,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31610267,서대문구,남가좌동,37.57801304776491,126.9228646357515
3530,https://ic.zigbang.com/ic/items/31566105/1.jpg,월세,1000,45,42.98,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31566105,서대문구,남가좌동,37.578525010226286,126.92424397001827
3531,https://ic.zigbang.com/ic/items/31499989/1.jpg,월세,5000,50,26.0,1,빌라,3,https://www.zigbang.com/home/oneroom/items/31499989,서대문구,남가좌동,37.581221899646636,126.92390136196693
3532,https://ic.zigbang.com/ic/items/31505347/1.jpg,월세,5000,50,41.45,1,빌라,3,https://www.zigbang.com/home/oneroom/items/31505347,서대문구,남가좌동,37.58125306989833,126.92389175249004
3533,https://ic.zigbang.com/ic/items/31651507/1.jpg,전세,26700,0,75.0,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31651507,서대문구,남가좌동,37.58150568792692,126.92097759804429
3534,https://ic.zigbang.com/ic/items/31665410/1.jpg,월세,2000,80,66.12,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31665410,서대문구,남가좌동,37.58287753308652,126.92182107055137
3535,https://ic.zigbang.com/ic/items/31573592/1.jpg,월세,1000,60,34.51,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31573592,서대문구,남가좌동,37.5830918667108,126.92280427121025
3536,https://ic.zigbang.com/ic/items/31712029/1.jpg,월세,1000,60,39.0,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31712029,서대문구,남가좌동,37.58310189636673,126.92276617163145
3537,https://ic.zigbang.com/ic/items/31537791/1.jpg,전세,39900,0,52.89,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31537791,마포구,아현동,37.555027298447996,126.95598176356906
3538,https://ic.zigbang.com/ic/items/31627767/1.jpg,전세,43500,0,36.49,10,빌라,6,https://www.zigbang.com/home/oneroom/items/31627767,마포구,아현동,37.55718006103536,126.95314898935746
3539,https://ic.zigbang.com/ic/items/31688114/1.jpg,전세,42000,0,36.49,11,빌라,0,https://www.zigbang.com/home/oneroom/items/31688114,마포구,아현동,37.55719769998688,126.95316213205209
3540,https://ic.zigbang.com/ic/items/31695301/1.jpg,전세,43000,0,52.89,4,빌라,6,https://www.zigbang.com/home/oneroom/items/31695301,마포구,아현동,37.55716812756009,126.95252381241676
3541,https://ic.zigbang.com/ic/items/31719467/1.jpg,전세,43000,0,52.89,9,빌라,6,https://www.zigbang.com/home/oneroom/items/31719467,마포구,아현동,37.55719158497928,126.95250422622371
3542,https://ic.zigbang.com/ic/items/31726226/1.jpg,전세,44000,0,52.89,11,빌라,10,https://www.zigbang.com/home/oneroom/items/31726226,마포구,아현동,37.55716172871953,126.9531567969333
3543,https://ic.zigbang.com/ic/items/31473482/1.jpg,월세,10000,25,55.0,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31473482,마포구,신공덕동,37.54294651560382,126.95684451447669
3544,https://ic.zigbang.com/ic/items/31724768/1.jpg,월세,2000,50,35.0,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31724768,마포구,신공덕동,37.54314974744222,126.95632928109055
3545,https://ic.zigbang.com/ic/items/31683454/1.jpg,전세,22000,0,53.2,1,빌라,4,https://www.zigbang.com/home/oneroom/items/31683454,마포구,신공덕동,37.543389570050245,126.95694843208628
3546,https://ic.zigbang.com/ic/items/31721726/1.jpg,전세,20000,0,60.0,반지하,빌라,2.5,https://www.zigbang.com/home/oneroom/items/31721726,마포구,신공덕동,37.54289341929038,126.95633263682426
3547,https://ic.zigbang.com/ic/items/31617416/1.jpg,월세,10000,150,109.09,4,빌라,3,https://www.zigbang.com/home/oneroom/items/31617416,마포구,신공덕동,37.5440569390325,126.95785676543639
3548,https://ic.zigbang.com/ic/items/31485146/1.jpg,월세,15000,100,66.12,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31485146,마포구,신공덕동,37.54435534878306,126.95681505111762
3549,https://ic.zigbang.com/ic/items/31726310/1.jpg,전세,27000,0,45.98,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31726310,마포구,신공덕동,37.5470131643557,126.95740299991971
3550,https://ic.zigbang.com/ic/items/31392610/1.jpg,전세,27000,0,36.36,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31392610,마포구,신공덕동,37.54709482970052,126.95732707538424
3551,https://ic.zigbang.com/ic/items/31445934/1.jpg,전세,27000,0,39.0,2,빌라,7,https://www.zigbang.com/home/oneroom/items/31445934,마포구,신공덕동,37.547575774531516,126.95735571837014
3552,https://ic.zigbang.com/ic/items/31455532/1.jpg,전세,31000,0,36.62,2,빌라,8,https://www.zigbang.com/home/oneroom/items/31455532,마포구,신공덕동,37.547585403743405,126.95671090587577
3553,https://ic.zigbang.com/ic/items/31484378/1.jpg,전세,27000,0,39.67,2,빌라,7,https://www.zigbang.com/home/oneroom/items/31484378,마포구,신공덕동,37.54761615875987,126.9566856364195
3554,https://ic.zigbang.com/ic/items/31490250/1.jpg,전세,31000,0,49.59,4,빌라,7,https://www.zigbang.com/home/oneroom/items/31490250,마포구,신공덕동,37.54761395831045,126.9573395227968
3555,https://ic.zigbang.com/ic/items/31514799/1.jpg,전세,27000,0,37.47,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31514799,마포구,신공덕동,37.54712062705225,126.95733139324511
3556,https://ic.zigbang.com/ic/items/31579633/1.jpg,전세,27000,0,42.98,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31579633,마포구,신공덕동,37.547119607581386,126.95732409322102
3557,https://ic.zigbang.com/ic/items/31598582/1.jpg,전세,27000,0,45.64,2,빌라,7,https://www.zigbang.com/home/oneroom/items/31598582,마포구,신공덕동,37.54708119269393,126.95668861054834
3558,https://ic.zigbang.com/ic/items/31642950/1.jpg,전세,28000,0,39.67,3,빌라,7,https://www.zigbang.com/home/oneroom/items/31642950,마포구,신공덕동,37.54712159965888,126.95732180841932
3559,https://ic.zigbang.com/ic/items/31719135/1.jpg,전세,31000,0,49.59,4,빌라,7,https://www.zigbang.com/home/oneroom/items/31719135,마포구,신공덕동,37.54760837389478,126.95733030145415
3560,https://ic.zigbang.com/ic/items/31697799/1.jpg,전세,23000,0,34.31,5,빌라,1.5,https://www.zigbang.com/home/oneroom/items/31697799,마포구,공덕동,37.548068954140035,126.95765268270387
3561,https://ic.zigbang.com/ic/items/31430708/1.jpg,전세,20000,0,40.0,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31430708,마포구,도화동,37.53767118452685,126.94880624537308
3562,https://ic.zigbang.com/ic/items/31284199/1.jpg,전세,45000,0,40.74,3,빌라,4,https://www.zigbang.com/home/oneroom/items/31284199,마포구,도화동,37.538295493684096,126.9500994318487
